评论ID,帖子ID,评论内容,IP属地,评论时间
69f6055f000000002a005b50,69f49fa0000000002003b43a,好适合夏天的感觉,四川,1777730912000
6a101553000000002800ada7,69f49fa0000000002003b43a,好清新呐,四川,1779438931000
6a0abfe60000000027020361,69761054000000001a037e3f,做出来是这样的,江西,1779089384000
6a0b2fce000000000d022c00,69761054000000001a037e3f,想问在哪里做的,马来西亚,1779118031000
69c74d5e000000000202bec4,69761054000000001a037e3f,,广东,1774669154000
6a07199e0000000028039855,69761054000000001a037e3f,做家务适合吗,贵州,1778850207000
698a8d2f00000000090214ac,69761054000000001a037e3f,你好，怎么下单,广西,1770687792000
69c75378000000001d00d90d,69b69c3a0000000028009a19,2个笔记同款商品,陕西,1774670713000
6a12738b000000002702b3f0,69b69c3a0000000028009a19,,江苏,1779594130000
69eff1620000000029013446,69b69c3a0000000028009a19,[doge],广东,1777332580000
69d0b4540000000009006d79,69b69c3a0000000028009a19,好看,福建,1775285334000
69eb5ad4000000002a02ee8b,69b69c3a0000000028009a19,海行吧,重庆,1777031896000
69fefbb10000000028034e61,69dd4733000000001f006a44,能做出来[萌萌哒R]，但是中间紫色那部分叠出来颜色有点深，感觉可以换浅色一点的底色，不过还是挺满意的[偷笑R],广东,1778318259000
69e51914000000001401d80e,69dd4733000000001f006a44,这个前面蓝色部分是带一点猫眼吗,上海,1776621845000
69dded97000000003500afbc,69dd4733000000001f006a44,有没有人做同框啊，好好看，怕美甲师做不出来,湖北,1776151960000
69df8e6c0000000035014f97,69dd4733000000001f006a44,有链接吗,江西,1776258668000
69e6f993000000001401a814,69dd4733000000001f006a44,这款美甲真的太戳我了！整体是温柔又治愈的日系小清新风格，简约干净又不失精致感，完全不挑肤色，上手瞬间显得手指纤细又白皙[害羞R],云南,1776744851000
69df1a4500000000150078d5,69cfdb950000000022003ffc,"本笔记除第一张图片外,其余图片均为本人原创实拍，禁止搬运、盗图、二次商用如果喜欢我的内容，欢迎正常点赞、收藏、评论交流，如需转载请先私信授权，感谢尊重原创✨,已经发现有人盗图了,如若再次发现我会合理的维护自身权益,谢谢各位的喜欢与理解！！！",江西,1776228933000
6a1694ee000000000d023000,69cfdb950000000022003ffc,返一个,西班牙,1779864821000
69dd06a20000000015004925,69cfdb950000000022003ffc,我的[偷笑R],浙江,1776092836000
69ec5edf000000002701f7d8,69cfdb950000000022003ffc,昨晚新鲜出炉[害羞R],陕西,1777098465000
6a194068000000002702be6a,69cfdb950000000022003ffc,我的[doge],江西,1780039785000
